,idf_weights
_babe_,7.502790045915623
_bad_,7.908255154023788
_basquiat_,7.908255154023788
_before_,7.908255154023788
_beloved_,7.908255154023788
_blade,7.502790045915623
_blade_,7.908255154023788
_boogie,7.908255154023788
_boom_,7.908255154023788
_brazil_,7.502790045915623
_breakfast_,7.908255154023788
_breakfast_of_champions_,7.908255154023788
_but,7.908255154023788
_can't_,7.908255154023788
_can_,7.908255154023788
_casablanca_,7.908255154023788
_cliffhanger,7.908255154023788
_cliffhanger_,7.908255154023788
_clueless_,7.908255154023788
_come_,7.908255154023788
_dancing_,7.908255154023788
_dawson's_creek_,7.908255154023788
_daylight_,7.908255154023788
_dead_,7.908255154023788
_dead_man_,7.908255154023788
_dead_man_on_campus_,7.908255154023788
_death,7.908255154023788
_dirty_work_,7.908255154023788
_disturbing_behavior_,7.908255154023788
_do_,7.502790045915623
_doctor_dolittle_,7.908255154023788
_does_,7.215107973463843
_dog,7.908255154023788
_don't_,7.908255154023788
_don+t,7.908255154023788
_double_team_,7.908255154023788
_dragon,7.908255154023788
_dragon_,7.908255154023788
_dragonheart_,7.908255154023788
_election,7.908255154023788
_election_,7.908255154023788
_entertainment_weekly_,7.908255154023788
_escape,7.908255154023788
_eve,7.908255154023788
_everybody_,7.908255154023788
_exactly_,7.908255154023788
_experience_,7.908255154023788
_fantastic_,7.908255154023788
_fear_and_loathing_in_las_vegas_,7.908255154023788
_ferris,7.908255154023788
_fifty_,7.908255154023788
_film,7.502790045915623
_fisherman,7.908255154023788
_flirting,7.908255154023788
_four_,7.908255154023788
_full_house_,7.908255154023788
_gag,7.908255154023788
_gattaca_,7.908255154023788
_genius_,7.908255154023788
_ghost,7.908255154023788
_great_,7.908255154023788
_h20_,7.908255154023788
_halloween,7.908255154023788
_halloween_,7.908255154023788
_happen_,7.908255154023788
_hard_ware,7.908255154023788
_have_,7.908255154023788
_heathers_,7.908255154023788
_here_,7.908255154023788
_highly_,7.908255154023788
_his_,7.908255154023788
_holy_man_,7.908255154023788
_home,7.908255154023788
_home_alone_,7.908255154023788
_hope,7.908255154023788
_huge_,7.908255154023788
_hustler_,7.908255154023788
_i_know,7.908255154023788
_i_know_what_you_did_last_summer_,7.908255154023788
_in,7.215107973463843
_into_,7.908255154023788
_is_,6.404177757247514
_it,7.908255154023788
_itcom_,7.908255154023788
_jerry_maguire_,7.908255154023788
_john,7.908255154023788
_jumanji_,7.908255154023788
_kingpin_,7.908255154023788
_knock_off_,7.908255154023788
_la,7.908255154023788
_last,7.908255154023788
_last_,7.502790045915623
_least_,7.908255154023788
_leave,7.908255154023788
_life,7.502790045915623
_little,7.908255154023788
_loathe_,7.908255154023788
_lone,7.908255154023788
_long_,7.908255154023788
_looks_,7.908255154023788
_lot_,7.908255154023788
_mafia_,7.908255154023788
_many_,7.908255154023788
_matewan_,7.908255154023788
_matrix_,7.908255154023788
_melvin,7.908255154023788
_mind,7.908255154023788
_moby,7.908255154023788
_monster_movie_,7.908255154023788
_more_,7.908255154023788
_mortal,7.908255154023788
_murder_,7.908255154023788
_must_,7.502790045915623
_never,7.908255154023788
_no,7.908255154023788
_not_,6.65549218552842
_october,7.908255154023788
_offscreen_,7.908255154023788
_onegin_,7.908255154023788
_original_,7.908255154023788
_patlabor,7.908255154023788
_patlabor_,7.908255154023788
_pecker_,7.908255154023788
_people_,7.908255154023788
_pick_chucky_up_,7.908255154023788
_polish_wedding_,7.908255154023788
_pollock_,7.908255154023788
_poltergeist_,7.908255154023788
_porky+s_,7.908255154023788
_practical,7.908255154023788
_quite_,7.908255154023788
_reach_the_rock_,7.908255154023788
_real_,6.991964422149633
_reality,7.908255154023788
_really_,6.65549218552842
_red,7.908255154023788
_remains,7.908255154023788
_require_,7.908255154023788
_roxbury_,7.908255154023788
_rushmore_,7.908255154023788
_saturday_night_live_,7.502790045915623
_saved_by_the_bell_,7.908255154023788
_saving,7.502790045915623
_scarface_,7.908255154023788
_schindler,7.908255154023788
_scream,7.908255154023788
_scream_,6.991964422149633
_scream_2_,7.908255154023788
_seven_nights_,7.908255154023788
_shaft's_big_score,7.908255154023788
_shaft_,7.908255154023788
_shaft_in_africa_,7.908255154023788
_shine_,7.908255154023788
_should_,7.908255154023788
_six_days,7.908255154023788
_snl_,7.908255154023788
_so,7.908255154023788
_soldier_,7.908255154023788
_some_,7.908255154023788
_somewhere_,7.908255154023788
_star,7.908255154023788
_still_,7.908255154023788
_survives_,7.908255154023788
_that_,7.215107973463843
_the,6.1164956847957335
_the_,7.502790045915623
_the_broadway_musical_,7.908255154023788
_the_fugitive_,7.908255154023788
_the_last_days_of_disco_,7.908255154023788
_the_lion_king,7.908255154023788
_the_quest_,7.908255154023788
_their_,7.908255154023788
_there_,7.908255154023788
_they,7.908255154023788
_this_,7.908255154023788
_titanic_,7.908255154023788
_titus_,7.908255154023788
_titus_andronicus_,7.908255154023788
_to,7.908255154023788
_today_,7.908255154023788
_too_,7.908255154023788
_twice_,7.908255154023788
_two_,7.908255154023788
_unbreakable_,7.908255154023788
_urban,7.908255154023788
_urban_legend_,7.908255154023788
_vampires_,7.908255154023788
_very_,7.908255154023788
_very_small_,7.908255154023788
_wag,7.908255154023788
_waiting_to_exhale_,7.908255154023788
_wartime,7.908255154023788
_wayyyyy_,7.908255154023788
_what,7.908255154023788
_whole_,7.908255154023788
_will_,7.908255154023788
_william_shakespeare's_romeo_+_juliet_,7.908255154023788
_wishmaster_,7.908255154023788
_would_,7.908255154023788
`,4.147055038330226
``,1.2612154992636175
a+,6.991964422149633
a-,7.215107973463843
a-bomb,7.502790045915623
a-changin,7.908255154023788
a-flailing,7.908255154023788
a-go-go,7.908255154023788
a-ha,7.502790045915623
a-hole,7.908255154023788
a-list,6.65549218552842
a-plenty,7.908255154023788
a-quarter,7.908255154023788
a-team,7.908255154023788
a-trois,7.908255154023788
aa,7.908255154023788
aa-meetings,7.908255154023788
aaa,7.502790045915623
aaaaaaaaah,7.908255154023788
aaaaaaaahhhh,7.908255154023788
aaaaaah,7.908255154023788
aaaahhhs,7.908255154023788
aahs,7.908255154023788
aaliyah,7.215107973463843
aalyah,7.908255154023788
aamir,7.908255154023788
aardman,7.502790045915623
aaron,5.828813612343952
aatish,7.908255154023788
ab,7.908255154023788
aback,7.502790045915623
abandon,5.305565468579404
abandoned,4.730201323675843
abandoning,7.502790045915623
abandonment,6.991964422149633
abandons,6.2988172415896875
abating,7.908255154023788
abba,7.908255154023788
abbe,7.908255154023788
abberation,7.908255154023788
abberline,7.908255154023788
abbots,7.908255154023788
abbott,7.908255154023788
abbotts,7.908255154023788
abbreviated,7.908255154023788
abby,6.65549218552842
abc,6.991964422149633
abdomen,7.502790045915623
abducted,6.991964422149633
abductees,7.908255154023788
abduction,6.809642865355678
abductions,7.502790045915623
abdul-jabbar,7.908255154023788
abe,7.215107973463843
abel,6.809642865355678
aberdeen,7.502790045915623
aberration,7.502790045915623
abetted,7.502790045915623
abetting,7.502790045915623
abeyance,7.908255154023788
abhorrence,7.908255154023788
abhorrent,7.215107973463843
abider,7.908255154023788
abides,7.908255154023788
abigail,7.908255154023788
abiility,7.908255154023788
abilities,4.772760938094638
ability,3.757215248125142
abject,7.502790045915623
ablaze,7.502790045915623
able,2.928079067412241
ably,6.203507061785363
abnormal,7.908255154023788
abnormally,7.908255154023788
aboard,5.23410650459726
abode,6.65549218552842
abolish,7.215107973463843
abolitionist,7.908255154023788
abolitionists,6.991964422149633
abominable,7.502790045915623
abomination,7.502790045915623
aborbed,7.908255154023788
aborginal,7.908255154023788
aboriginal,7.908255154023788
aboriginals,7.908255154023788
aborigine,7.908255154023788
abort,7.908255154023788
aborted,7.502790045915623
abortion,6.2988172415896875
abortionist,7.908255154023788
abortions,7.502790045915623
abortive,7.908255154023788
aboslutely,7.908255154023788
abound,5.9623450049684745
abounded,7.908255154023788
abounding,7.502790045915623
abounds,6.991964422149633
about'the,7.908255154023788
about-face,7.908255154023788
abouts,7.908255154023788
above-average,7.215107973463843
above-ground,7.908255154023788
above-mentioned,7.908255154023788
above-par,7.502790045915623
above-the-title,7.502790045915623
abraded,7.908255154023788
abraham,6.404177757247514
abrahams,6.809642865355678
abrams,7.502790045915623
abrasive,6.2988172415896875
abreast,7.908255154023788
abril,7.908255154023788
abroad,6.991964422149633
abrupt,6.2988172415896875
abruptly,5.9623450049684745
abs,7.502790045915623
absconded,7.908255154023788
absence,5.382526509715532
absences,7.215107973463843
absense,7.908255154023788
absent,5.423348504235788
absent-minded,7.908255154023788
absent-mindedness,7.502790045915623
absentee,7.502790045915623
absinthe,7.502790045915623
absoloute,7.908255154023788
absoltuely,7.908255154023788
absolut,7.908255154023788
absolute,5.046054273094319
absolutely,3.4834085221669784
absolutes,7.908255154023788
absolution,7.502790045915623
absolutist,7.908255154023788
absolved,7.908255154023788
absorb,6.2988172415896875
absorbant,7.908255154023788
absorbed,6.203507061785363
absorbing,5.768188990527517
absorbs,7.502790045915623
absorption,7.502790045915623
abstinence,7.502790045915623
abstract,6.203507061785363
abstraction,7.908255154023788
absurd,4.669576701859407
absurdism,7.908255154023788
absurdist,7.215107973463843
absurdities,7.215107973463843
absurdity,6.036452977122197
absurdly,6.404177757247514
abu,7.908255154023788
abundance,6.036452977122197
abundant,6.65549218552842
abundantly,6.65549218552842
abundence,7.908255154023788
abuse,5.305565468579404
abused,6.2988172415896875
abuser,7.908255154023788
abusers,7.502790045915623
abuses,6.991964422149633
abusing,7.502790045915623
abusive,5.656963355417293
abuzz,7.502790045915623
abysmal,6.2988172415896875
abysmally,7.502790045915623
abyss,5.423348504235788
abyssinian,7.908255154023788
ac/dc,7.908255154023788
ac3,7.908255154023788
academe,7.908255154023788
academia,7.502790045915623
academic,6.1164956847957335
academics,7.908255154023788
academy,4.17058553574042
academy-award,7.908255154023788
academy-beloved,7.908255154023788
accelerate,7.908255154023788
accelerated,7.908255154023788
accelerates,7.908255154023788
accelerating,7.908255154023788
acceleration,7.908255154023788
accelerator,7.908255154023788
accent,4.13549421592915
accents,5.605670061029742
accentuate,6.991964422149633
accentuated,7.908255154023788
accentuates,7.502790045915623
accentuating,7.908255154023788
accept,4.367295829986475
acceptable,5.135666431784007
acceptance,5.9623450049684745
accepted,5.605670061029742
accepting,5.768188990527517
acception,7.908255154023788
accepts,5.167415130098587
access,5.893352133481524
accessibility,7.502790045915623
accessible,5.893352133481524
accessorize,7.908255154023788
accessory,7.908255154023788
accident,4.219375699909852
accidental,6.1164956847957335
accidentally,4.558351066749184
accidentlly,7.908255154023788
accidently,7.502790045915623
accidents,6.521960792903897
acclaim,6.036452977122197
acclaimed,5.23410650459726
acclimatize,7.908255154023788
accolade,7.908255154023788
accolades,6.404177757247514
accommodate,7.908255154023788
accommodates,7.502790045915623
accommodating,6.991964422149633
accommodations,7.908255154023788
accomodates,7.908255154023788
accompanied,5.269197824408529
accompanies,6.521960792903897
accompaniment,6.521960792903897
accompany,5.828813612343952
accompanying,5.711030576687569
accomplice,6.404177757247514
accomplices,7.502790045915623
accomplish,5.343305796562252
accomplished,4.887830267879425
accomplished-but-stiff,7.908255154023788
accomplishes,6.203507061785363
accomplishing,7.908255154023788
accomplishment,5.556879896860311
accomplishments,6.404177757247514
accord,7.908255154023788
accordance,6.991964422149633
according,4.7095820364731065
accordingly,6.2988172415896875
accordion,7.502790045915623
accost,7.908255154023788
accosted,7.502790045915623
accosts,7.908255154023788
account,5.135666431784007
accountability,7.908255154023788
accountable,7.908255154023788
accountant,6.1164956847957335
accountants,7.908255154023788
accounted,7.215107973463843
accounts,6.404177757247514
accumulate,7.908255154023788
accumulated,6.991964422149633
accumulation,7.215107973463843
accuracy,5.893352133481524
accurate,5.075041809967572
accurately,5.656963355417293
accursed,7.908255154023788
accusation,6.809642865355678
accusations,6.65549218552842
accuse,7.215107973463843
accused,4.9904844219395095
accuser,7.908255154023788
accuses,6.404177757247514
accusing,6.991964422149633
accustomed,6.203507061785363
ace,5.656963355417293
ace-in-the-hole,7.908255154023788
acerbic,6.404177757247514
acerbity,7.908255154023788
aces,7.502790045915623
ache,7.908255154023788
acheivement,7.908255154023788
acheives,7.908255154023788
achievable,7.908255154023788
achieve,5.046054273094319
achieved,5.104894773117253
achieveing,7.908255154023788
achievement,4.912522880469798
achievements,6.1164956847957335
achieves,5.510359881225417
achieving,6.036452977122197
achilles,7.502790045915623
achin,7.908255154023788
achingly,6.809642865355678
achoo,7.908255154023788
acid,5.711030576687569
acid-eaten,7.908255154023788
acid-trip,7.908255154023788
acidic,7.502790045915623
aciton,7.908255154023788
ack,7.908255154023788
ack-acking,7.908255154023788
ackland,7.908255154023788
acknowledge,6.521960792903897
acknowledgeable,7.908255154023788
acknowledged,6.809642865355678
acknowledgement,7.908255154023788
acknowledges,6.809642865355678
acknowledging,6.991964422149633
acknowledgment,7.215107973463843
acme,7.502790045915623
acne,7.908255154023788
acore,7.908255154023788
acquaintance,6.991964422149633
acquaintances,6.991964422149633
acquaintances-i,7.502790045915623
acquainted,7.908255154023788
acquaints,7.908255154023788
acquiescence,7.908255154023788
acquire,7.502790045915623
acquired,6.404177757247514
acquires,7.908255154023788
acquisition,7.908255154023788
acquit,6.991964422149633
acquits,7.215107973463843
acquittal,7.502790045915623
acquitted,7.502790045915623
acres,7.502790045915623
acrimonious,7.502790045915623
acrimony,7.908255154023788
acrobat,7.908255154023788
acrobatic,7.215107973463843
acrobatics,6.809642865355678
acrobats,7.908255154023788
acronym,7.908255154023788
across-the-board,7.908255154023788
acrylic,7.908255154023788
act,3.176452317102331
act/speak,7.908255154023788
acted,4.458267608192201
acting,2.330413902725434
acting-related,7.908255154023788
acting/english,7.908255154023788
acting/music/effects,7.908255154023788
action,2.3172681735129315
action-,7.908255154023788
action-adventure,7.215107973463843
action-comedies,7.908255154023788
action-comedy,6.991964422149633
action-craving,7.908255154023788
action-crime,7.908255154023788
action-film,7.908255154023788
action-hero,7.908255154023788
action-horror,7.908255154023788
action-movie,7.502790045915623
action-music-video,7.908255154023788
action-oriented,7.908255154023788
action-packed,6.404177757247514
action-thriller,6.2988172415896875
action-verb,7.908255154023788
action/,7.908255154023788
action/adventure,6.65549218552842
action/animation,7.908255154023788
action/crime,7.908255154023788
action/horror/paranoia,7.908255154023788
action/sci-fi,7.502790045915623
action/suspense,7.215107973463843
action/thriller,7.908255154023788
actioner,6.991964422149633
actioners,7.502790045915623
actionfest,7.502790045915623
actionless,7.908255154023788
actions,4.231954482116712
activated,7.502790045915623
active,5.9623450049684745
actively,6.203507061785363
activist,6.521960792903897
activists,6.991964422149633
activites,7.908255154023788
